Index,Combined,Division,Dept,Course_x,Class#,Session,Modality,Component,Start,End,Days,Instructor,Room,Starting Enrollment,Current Enrollment,Capacity,Perc Drop,Graded Count,Success Count,Success Rate
1547,0,LA,READ,READ 101,32922,6A,ONLINE,Lecture,TBA,0,0,Belroy,ONLINE,29,14,29,0.517241379,14,12,0.857142857
1548,0,LA,READ,READ 101,32419,6C,ONLINE,Lecture,TBA,0,0,Paige,ONLINE,51,22,29,0.568627451,27,15,0.555555556
1549,0,LA,READ,READ 101,33301,9B,ONLINE,Lecture,TBA,0,0,Belroy,ONLINE,38,15,29,0.605263158,19,8,0.421052632
1550,0,LA,READ,READ 103,21653,15B,ONLINE,Lecture,TBA,0,0,Paige,ONLINE,31,26,29,0.161290323,29,21,0.724137931
1551,0,LA,READ,READ 103,32661,9A,ONLINE,Lecture,TBA,0,0,Helberg,ONLINE,29,22,29,0.24137931,27,21,0.777777778
1552,0,LA,READ,READ 103,33302,9B,ONLINE,Lecture,TBA,0,0,Helberg,ONLINE,31,23,29,0.258064516,28,19,0.678571429
1553,0,LA,READ,READ 103,33303,9B,ONLINE,Lecture,TBA,0,0,Belroy,ONLINE,31,13,29,0.580645161,16,9,0.5625
1554,0,LA,SPAN,SPAN 101,20562,18,ONLINE,Lecture,TBA,0,0,Cabuto,ONLINE,35,20,30,0.428571429,25,17,0.68
1555,0,LA,SPAN,SPAN 101,20563,18,ONLINE,Lecture,TBA,0,0,Cabuto,ONLINE,33,14,30,0.575757576,21,9,0.428571429
1556,0,LA,SPAN,SPAN 101,23946,18,ONLINE,Lecture,TBA,0,0,Cabuto,ONLINE,30,13,30,0.566666667,17,9,0.529411765
1557,0,LA,SPAN,SPAN 101,23948,18,ONLINE,Lecture,TBA,0,0,Flores Torres,ONLINE,31,18,30,0.419354839,20,5,0.25
1558,0,LA,SPAN,SPAN 101,20564,18,IN PERSON,Lecture,11:00,13:15,TuTh,Vejar,LA212,30,24,30,0.2,26,18,0.692307692
1559,0,LA,SPAN,SPAN 101,20565,18,IN PERSON,Lecture,8:00,10:15,TuTh,Vejar,LA212,32,24,30,0.25,27,17,0.62962963
1560,0,LA,SPAN,SPAN 101,24591,18,ONLINE,Lecture,TBA,0,0,Flores Torres,ONLINE,31,18,30,0.419354839,25,12,0.48
1561,0,LA,SPAN,SPAN 101,30831,18,ONLINE,Lecture,TBA,0,0,Cifuentes,ONLINE,30,22,30,0.266666667,25,18,0.72
1562,0,LA,SPAN,SPAN 101,28011,18,REMOTE,Lecture,10:00,12:15,MW,Flores Torres,REMOTE,15,9,30,0.4,14,1,0.071428571
1563,0,LA,SPAN,SPAN 101,20832,15B,ONLINE,Lecture,TBA,0,0,Ugalde,ONLINE,35,17,30,0.514285714,19,10,0.526315789
1564,0,LA,SPAN,SPAN 101,20834,15B,ONLINE,Lecture,TBA,0,0,Huesca,ONLINE,26,19,30,0.269230769,21,11,0.523809524
1565,0,LA,SPAN,SPAN 101,26981,15B,ONLINE,Lecture,TBA,0,0,Hernandez,ONLINE,31,19,30,0.387096774,22,17,0.772727273
1566,0,LA,SPAN,SPAN 101,32508,9B,ONLINE,Lecture,TBA,0,0,Navarro,ONLINE,57,41,30,0.280701754,25,18,0.72
1567,0,LA,SPAN,SPAN 102,20566,18,ONLINE,Lecture,TBA,0,0,Cabuto,ONLINE,26,15,25,0.423076923,22,13,0.590909091
1568,0,LA,SPAN,SPAN 102,22351,18,ONLINE,Lecture,TBA,0,0,Garcia-Rios,ONLINE,26,17,25,0.346153846,22,14,0.636363636
1569,0,LA,SPAN,SPAN 102,32919,18,IN PERSON,Lecture,7:15,9:30,MW,Trujillo,NHS*,30,29,0,0.033333333,29,29,1
1570,0,LA,SPAN,SPAN 102,33066,18,ONLINE,Lecture,TBA,0,0,Huesca,ONLINE,22,22,0,0,22,22,1
1571,0,LA,SPAN,SPAN 111,33136,18,IN PERSON,Lecture,13:50,16:05,TuTh,Correa,FEMS*,14,14,0,0,14,12,0.857142857
1572,0,LA,SPAN,SPAN 111,20568,18,ONLINE,Lecture,TBA,0,0,Ugalde,ONLINE,30,15,30,0.5,19,14,0.736842105
1573,0,LA,SPAN,SPAN 111,22682,15B,ONLINE,Lecture,TBA,0,0,Huesca,ONLINE,20,20,0,0,20,4,0.2
1574,0,LA,SPAN,SPAN 111,29345,15B,ONLINE,Lecture,TBA,0,0,Ugalde,ONLINE,29,16,30,0.448275862,17,12,0.705882353
1575,0,LA,SPAN,SPAN 112,20569,18,ONLINE,Lecture,TBA,0,0,Huesca,ONLINE,16,11,25,0.3125,13,9,0.692307692
1576,0,LA,SPAN,SPAN 201,20835,18,ONLINE,Lecture,TBA,0,0,Trujillo,ONLINE,25,22,25,0.12,24,21,0.875
1577,0,LA,SPAN,SPAN 223,24593,16,IN PERSON,Lecture,9:00,12:05,Sa,Bedolla,LA202,27,12,25,0.555555556,17,12,0.705882353
1578,0,LA,SPAN,SPAN 245,20570,18,ONLINE,Lecture,TBA,0,0,Arce,ONLINE,36,23,35,0.361111111,33,21,0.636363636
1579,0,SEM,A&P,A&P 120,20031,18,IN PERSON,Sci-Lec,9:30,10:45,MW,Tydell,S 202,119,70,90,0.411764706,93,42,0.451612903
1580,0,SEM,A&P,A&P 120,20610,18,IN PERSON,Sci-Lec,17:30,18:50,TuTh,Johnson,S 103,82,62,60,0.243902439,60,27,0.45
1581,0,SEM,A&P,A&P 150,20035,18,IN PERSON,Sci-Lec,12:30,13:45,TuTh,Babiar,S 202,114,79,90,0.307017544,93,59,0.634408602
1582,0,SEM,A&P,A&P 150,30197,18,IN PERSON,Sci-Lec,14:00,15:15,MW,Chien,S 202,74,52,60,0.297297297,62,38,0.612903226
1583,0,SEM,A&P,A&P 150,20613,18,IN PERSON,Sci-Lec,17:00,18:15,MW,Taylor,S 103,78,46,60,0.41025641,60,36,0.6
1584,0,SEM,A&P,A&P 150,24290,18,IN PERSON,Sci-Lec,12:00,14:50,F,Chien,S 103,47,26,30,0.446808511,30,11,0.366666667
1585,0,SEM,A&P,A&P 150,28982,18,IN PERSON,Sci-Lec,9:30,10:45,TuTh,Covill,S 202,117,81,90,0.307692308,93,58,0.623655914
1586,0,SEM,A&P,A&P 151,21221,18,IN PERSON,Lecture,9:30,10:45,TuTh,Tydell,S 103,68,42,60,0.382352941,59,29,0.491525424
1587,0,SEM,A&P,A&P 151,28977,18,IN PERSON,Lecture,14:00,15:15,TuTh,Huss,S 103,65,54,60,0.169230769,59,43,0.728813559
1588,0,SEM,A&P,A&P 151,30198,18,IN PERSON,Lecture,17:00,18:15,MW,Jones,S 202,64,35,60,0.453125,50,29,0.58
1589,0,SEM,A&P,A&P 151,32860,18,IN PERSON,Lecture,9:00,10:15,MW,Reyes,S 103,68,31,60,0.544117647,56,19,0.339285714
1590,0,SEM,ASTR,ASTR 102,23818,18,IN PERSON,Lecture,9:00,11:50,F,Hugenberger,S 104,31,20,30,0.35483871,25,12,0.48
1591,0,SEM,ASTR,ASTR 102,21251,18,IN PERSON,Lecture,11:00,12:15,TuTh,Hugenberger,S 104,32,25,30,0.21875,28,19,0.678571429
1592,0,SEM,ASTR,ASTR 102,22258,18,ONLINE,Lecture,TBA,0,0,McElroy,ONLINE,34,28,30,0.176470588,29,16,0.551724138
1593,0,SEM,ASTR,ASTR 102,26924,18,ONLINE,Lecture,TBA,0,0,McElroy,ONLINE,33,24,30,0.272727273,27,16,0.592592593
1594,0,SEM,ASTR,ASTR 102,28986,18,IN PERSON,Lecture,9:30,10:45,MW,Hugenberger,S 104,33,24,30,0.272727273,27,23,0.851851852
1595,0,SEM,ASTR,ASTR 103,22796,18,ONLINE,Lecture,TBA,0,0,McLarty-Schroeder,ONLINE,35,23,30,0.342857143,31,19,0.612903226
1596,0,SEM,ASTR,ASTR 103,20088,18,ONLINE,Lecture,TBA,0,0,McLarty-Schroeder,ONLINE,32,27,30,0.15625,29,25,0.862068966
1597,0,SEM,ASTR,ASTR 103,21253,18,ONLINE,Lecture,TBA,0,0,McLarty-Schroeder,ONLINE,31,17,30,0.451612903,26,17,0.653846154
1598,0,SEM,ASTR,ASTR 103,32664,18,ONLINE,Lecture,TBA,0,0,McLarty-Schroeder,ONLINE,33,21,30,0.363636364,30,20,0.666666667
1599,0,SEM,ASTR,ASTR 104,20640,18,ONLINE,Lecture,TBA,0,0,McLarty-Schroeder,ONLINE,34,25,30,0.264705882,33,23,0.696969697
1600,0,SEM,ASTR,ASTR 105L,20642,18,IN PERSON,Sci Lab,19:00,21:50,Tu,Montero,PST124,21,15,30,0.285714286,18,15,0.833333333
1601,0,SEM,BIOL,BIOL 105,20101,18,IN PERSON,Lecture,12:30,13:45,MW,Valcarcel,S 103,62,38,60,0.387096774,54,29,0.537037037
1602,0,SEM,BIOL,BIOL 105,28984,18,IN PERSON,Lecture,12:30,13:45,TuTh,Valcarcel,S 103,56,40,60,0.285714286,50,31,0.62
1603,0,SEM,BIOL,BIOL 115,26454,18,IN PERSON,Lecture,14:00,15:45,F,Reyes,S 127,33,22,30,0.333333333,24,16,0.666666667
1604,0,SEM,BIOL,BIOL 120,20102,18,IN PERSON,Sci-Lec,11:00,12:15,MW,Fang,S 202,32,22,30,0.3125,26,14,0.538461538
1605,0,SEM,BIOL,BIOL 120,20103,18,IN PERSON,Sci-Lec,15:30,16:45,MW,Simmons Diez,S 103,64,48,60,0.25,57,35,0.614035088
1606,0,SEM,BIOL,BIOL 120,20106,18,IN PERSON,Sci-Lec,10:30,11:45,MW,Steiner,S 103,65,45,60,0.307692308,55,34,0.618181818
1607,0,SEM,BIOL,BIOL 120,20653,18,IN PERSON,Sci-Lec,17:30,18:45,TuTh,Entezampour,S 202,71,52,60,0.267605634,51,46,0.901960784
1608,0,SEM,BIOL,BIOL 120,26867,18,IN PERSON,Sci-Lec,14:00,15:15,MW,Valcarcel,S 103,64,47,60,0.265625,57,37,0.649122807
1609,0,SEM,BIOL,BIOL 120,31413,18,IN PERSON,Sci-Lec,15:30,16:45,TuTh,Entezampour,S 202,65,48,60,0.261538462,54,46,0.851851852
1610,0,SEM,BIOL,BIOL 200,20117,18,IN PERSON,Lecture,8:00,9:15,WF,Covill,S 127,40,29,30,0.275,32,29,0.90625
1611,0,SEM,BIOL,BIOL 200,33106,18,IN PERSON,Lecture,11:00,12:15,M,Henderson,S 127,31,22,30,0.290322581,29,17,0.586206897
1612,0,SEM,BIOL,BIOL 201,20118,18,IN PERSON,Lecture,12:30,13:45,MW,Stieber,S 124,17,17,30,0,17,15,0.882352941
1613,0,SEM,BIOL,BIOL 201,29353,18,IN PERSON,Lecture,17:00,18:15,TuTh,Palmier,S 127,19,17,30,0.105263158,17,17,1
1614,0,SEM,BTEC,BTEC 120,32863,18,IN PERSON,Lecture,12:30,13:30,TuTh,Stieber,S 124,16,10,30,0.375,11,9,0.818181818
1615,0,SEM,CHEM,CHEM 100,20002,18,IN PERSON,Sci-Lec,9:30,10:45,MW,Waldman,S 201,32,16,30,0.5,25,15,0.6
1616,0,SEM,CHEM,CHEM 100,30632,18,REMOTE,Sci-Lec,12:00,13:15,MW,Bauer,REMOTE,35,14,30,0.6,23,13,0.565217391
1617,0,SEM,CHEM,CHEM 100,31293,18,IN PERSON,Sci-Lec,17:30,18:45,TuTh,Hajjawi,S 201,38,18,30,0.526315789,21,15,0.714285714
1618,0,SEM,CHEM,CHEM 100,25399,18,IN PERSON,Sci-Lec,8:00,9:15,MW,Ko,S 102,33,17,30,0.484848485,25,7,0.28
1619,0,SEM,CHEM,CHEM 100,31657,18,IN PERSON,Sci-Lec,14:00,15:15,TuTh,Morvaridi,S 201,31,20,30,0.35483871,22,17,0.772727273
1620,0,SEM,CHEM,CHEM 100,24296,18,IN PERSON,Sci-Lec,17:30,18:45,MW,Trieu,S 201,33,18,30,0.454545455,22,12,0.545454545
1621,0,SEM,CHEM,CHEM 100,32865,18,REMOTE,Sci-Lec,8:00,9:15,MW,Dukhovny,REMOTE,38,15,30,0.605263158,22,15,0.681818182
1622,0,SEM,CHEM,CHEM 100,26762,18,IN PERSON,Sci-Lec,11:00,12:15,TuTh,Rajeckas,S 102,43,26,30,0.395348837,33,22,0.666666667
1623,0,SEM,CHEM,CHEM 100,32067,18,IN PERSON,Sci-Lec,17:30,18:45,MW,Nauli,S 215,31,16,30,0.483870968,20,16,0.8
1624,0,SEM,CHEM,CHEM 100,32429,15B,REMOTE,Sci-Lec,8:00,9:35,TuTh,Dukhovny,REMOTE,37,14,30,0.621621622,27,13,0.481481481
1625,0,SEM,CHEM,CHEM 100,32432,15B,REMOTE,Sci-Lec,9:30,11:05,MW,Dukhovny,REMOTE,35,14,30,0.6,24,11,0.458333333
1626,0,SEM,CHEM,CHEM 110,20006,18,IN PERSON,Sci-Lec,9:30,10:45,MW,Flores,S 102,40,18,30,0.55,27,15,0.555555556
1627,0,SEM,CHEM,CHEM 110,20007,18,IN PERSON,Sci-Lec,11:00,12:15,MW,Lu,S 201,38,23,30,0.394736842,27,18,0.666666667
1628,0,SEM,CHEM,CHEM 110,20008,18,IN PERSON,Sci-Lec,15:30,16:45,TuTh,Chen,S 102,39,14,30,0.641025641,30,10,0.333333333
1629,0,SEM,CHEM,CHEM 110,25606,18,IN PERSON,Sci-Lec,12:30,13:45,TuTh,Bonness,S 101,38,18,30,0.526315789,23,16,0.695652174
1630,0,SEM,CHEM,CHEM 110,20026,18,IN PERSON,Sci-Lec,14:00,15:15,TuTh,Bonness,S 104,34,23,30,0.323529412,23,12,0.52173913
1631,0,SEM,CHEM,CHEM 110,24954,18,IN PERSON,Sci-Lec,12:30,13:45,TuTh,Waldman,S 102,36,11,30,0.694444444,21,8,0.380952381
1632,0,SEM,CHEM,CHEM 110,25608,18,IN PERSON,Sci-Lec,17:30,18:45,TuTh,Lilio,S 104,37,18,30,0.513513514,24,13,0.541666667
1633,0,SEM,CHEM,CHEM 110,26000,18,IN PERSON,Sci-Lec,17:00,18:15,MW,Flores,S 102,41,18,30,0.56097561,27,14,0.518518519
1634,0,SEM,CHEM,CHEM 110,32069,15B,IN PERSON,Sci-Lec,9:10,10:45,TuTh,Moskun,S 102,27,14,20,0.481481481,18,9,0.5
1635,0,SEM,CHEM,CHEM 111,20013,18,IN PERSON,Sci-Lec,11:00,12:15,MW,Moskun,S 102,26,11,27,0.576923077,20,9,0.45
1636,0,SEM,CHEM,CHEM 111,32071,18,HYBRID,Sci-Lec,12:30,13:45,MW,Zarember,S 102,29,25,27,0.137931034,26,19,0.730769231
1637,0,SEM,CHEM,CHEM 111,32073,18,IN PERSON,Sci-Lec,14:00,15:15,MW,Cook,S 102,30,21,27,0.3,29,14,0.482758621
1638,0,SEM,CHEM,CHEM 111,22650,18,IN PERSON,Sci-Lec,17:30,18:45,TuTh,Flores,S 222,28,19,27,0.321428571,21,18,0.857142857
1639,0,SEM,CHEM,CHEM 111,23999,18,IN PERSON,Sci-Lec,17:30,18:45,MW,Chen,S 224,31,18,27,0.419354839,26,10,0.384615385
1640,0,SEM,CHEM,CHEM 112,20018,18,IN PERSON,Sci-Lec,15:30,16:45,MW,Bonness,S 102,17,9,27,0.470588235,10,8,0.8
1641,0,SEM,CHEM,CHEM 112,21736,18,IN PERSON,Sci-Lec,12:30,13:45,TuTh,Bradbury,S 222,34,27,27,0.205882353,28,22,0.785714286
1642,0,SEM,CHEM,CHEM 112,31290,18,IN PERSON,Sci-Lec,17:30,18:45,MW,Ho,S 222,23,17,27,0.260869565,19,17,0.894736842
1643,0,SEM,CHEM,CHEM 211,25404,18,IN PERSON,Sci-Lec,12:30,13:45,TuTh,Cook,S 201,47,34,45,0.276595745,39,29,0.743589744
1644,0,SEM,CHEM,CHEM 212,26195,18,IN PERSON,Sci-Lec,12:30,13:45,TuTh,Lou,S 224,23,17,30,0.260869565,19,17,0.894736842
1645,0,SEM,CIS,CIS 58A,27672,9A,ONLINE,Lecture,TBA,0,0,Lu,ONLINE,38,26,32,0.315789474,32,24,0.75
1646,0,SEM,CIS,CIS 58B,29361,9B,ONLINE,Lecture,TBA,0,0,Lu,ONLINE,40,30,32,0.25,31,22,0.709677419
1647,0,SEM,CIS,CIS 101,27680,18,ONLINE,Lecture,TBA,0,0,Nance,ONLINE,45,31,32,0.311111111,39,27,0.692307692
1648,0,SEM,CIS,CIS 101,26877,18,ONLINE,Lecture,TBA,0,0,Woolever,ONLINE,36,22,32,0.388888889,26,20,0.769230769
1649,0,SEM,CIS,CIS 101,32121,15B,ONLINE,Lecture,TBA,0,0,Lou,ONLINE,18,17,0,0.055555556,17,14,0.823529412
1650,0,SEM,CIS,CIS 101,33234,15B,ONLINE,Lecture,TBA,0,0,Lizarraga,ONLINE,36,22,32,0.388888889,20,9,0.45
1651,0,SEM,CIS,CIS 101,26881,15B,ONLINE,Lecture,TBA,0,0,Konefsky,ONLINE,33,16,32,0.515151515,18,12,0.666666667
1652,0,SEM,CIS,CIS 101,28989,15B,ONLINE,Lecture,TBA,0,0,Tran,ONLINE,31,16,32,0.483870968,20,11,0.55
1653,0,SEM,CIS,CIS 101,20673,9A,ONLINE,Lecture,TBA,0,0,Woolever,ONLINE,33,24,32,0.272727273,26,24,0.923076923
1654,0,SEM,CIS,CIS 101,32490,9B,ONLINE,Lecture,TBA,0,0,Davis,ONLINE,31,15,32,0.516129032,28,14,0.5
1655,0,SEM,CIS,CIS 101,32500,9B,ONLINE,Lecture,TBA,0,0,Ford,ONLINE,22,16,32,0.272727273,16,2,0.125
1656,0,SEM,CIS,CIS 101,21225,9B,ONLINE,Lecture,TBA,0,0,Fuschetto,ONLINE,35,11,32,0.685714286,16,5,0.3125
1657,0,SEM,CIS,CIS 102,20674,18,ONLINE,Lecture,TBA,0,0,Nance,ONLINE,34,16,32,0.529411765,24,15,0.625
1658,0,SEM,CIS,CIS 103,24104,18,ONLINE,Lecture,TBA,0,0,Nguyen,ONLINE,41,30,32,0.268292683,29,24,0.827586207
1659,0,SEM,CIS,CIS 103,20147,18,ONLINE,Lecture,TBA,0,0,Nguyen,ONLINE,40,25,32,0.375,32,24,0.75
1660,0,SEM,CIS,CIS 103,20676,18,HYBRID,Lecture,17:00,19:50,Th,Nguyen,MCIS210,38,27,32,0.289473684,26,21,0.807692308
1661,0,SEM,CIS,CIS 103,27962,18,HYBRID,Lecture,17:00,20:00,M,Mellas,MCIS209,34,29,32,0.147058824,31,27,0.870967742
1662,0,SEM,CIS,CIS 103,31404,18,ONLINE,Lecture,TBA,0,0,Tilak,ONLINE,42,29,30,0.30952381,32,22,0.6875
1663,0,SEM,CIS,CIS 103,33236,15B,ONLINE,Lecture,TBA,0,0,Wolde,ONLINE,35,27,32,0.228571429,27,16,0.592592593
1664,0,SEM,CIS,CIS 103,33308,15B,ONLINE,Lecture,TBA,0,0,Wolde,ONLINE,30,18,32,0.4,23,12,0.52173913
1665,0,SEM,CIS,CIS 103,29710,15B,ONLINE,Lecture,TBA,0,0,Nguyen,ONLINE,35,25,32,0.285714286,29,20,0.689655172
1666,0,SEM,CIS,CIS 103,33325,15B,ONLINE,Lecture,TBA,0,0,James,ONLINE,32,14,32,0.5625,16,9,0.5625
1667,0,SEM,CIS,CIS 103,25183,15B,HYBRID,Lecture,13:00,15:50,Tu,Tran,MCIS207,38,30,32,0.210526316,33,21,0.636363636
1668,0,SEM,CIS,CIS 151,28997,15B,ONLINE,Lecture,TBA,0,0,Whitney,ONLINE,28,12,32,0.571428571,16,10,0.625
1669,0,SEM,CIS,CIS 155,26885,15B,ONLINE,Lecture,TBA,0,0,Whitney,ONLINE,27,8,32,0.703703704,16,7,0.4375
1670,0,SEM,CIS,CIS 160,26889,9A,ONLINE,Lecture,TBA,0,0,Allen,ONLINE,37,26,32,0.297297297,30,13,0.433333333
1671,0,SEM,CIS,CIS 162,24321,9B,HYBRID,Lecture,17:00,20:00,Tu,Allen,REMOTE,33,24,32,0.272727273,26,14,0.538461538
1672,0,SEM,CIS,CIS 164,32075,15B,ONLINE,Lecture,TBA,0,0,Nachawati,ONLINE,18,15,30,0.166666667,16,9,0.5625
1673,CIS 170A/170A,SEM,CIS,CIS 170A,24307,9A,ONLINE,Lecture,TBA,0,0,Lou,ONLINE,51,37,32,0.274509804,43,33,0.76744186
1674,0,SEM,CIS,CIS 170B,24311,15B,ONLINE,Lecture,TBA,0,0,Konefsky,ONLINE,43,18,32,0.581395349,21,16,0.761904762
1675,0,SEM,CIS,CIS 170I,29001,18,ONLINE,Lecture,TBA,0,0,Dellaca,ONLINE,41,23,30,0.43902439,27,19,0.703703704
1676,CIS 170L/170L,SEM,CIS,CIS 170L,24305,18,ONLINE,Lecture,TBA,0,0,Lou,ONLINE,43,23,32,0.465116279,26,20,0.769230769
1677,0,SEM,CIS,CIS 171A,32208,9A,ONLINE,Lecture,TBA,0,0,Lou,ONLINE,34,17,30,0.5,24,17,0.708333333
1678,0,SEM,CIS,CIS 171B,32874,15B,ONLINE,Lecture,TBA,0,0,Lou,ONLINE,11,11,0,0,11,10,0.909090909
1679,0,SEM,CIS,CIS 171B,32210,9B,ONLINE,Lecture,TBA,0,0,Lou,ONLINE,34,22,30,0.352941176,24,22,0.916666667
1680,0,SEM,CIS,CIS 180,21448,18,HYBRID,Lecture,10:00,13:00,Th,Tilak,MCIS208,39,38,32,0.025641026,39,36,0.923076923
1681,0,SEM,CIS,CIS 181,31402,18,ONLINE,Lecture,TBA,0,0,James,ONLINE,41,31,30,0.243902439,35,30,0.857142857
1682,0,SEM,CIS,CIS 183,25716,18,ONLINE,Lecture,TBA,0,0,Mellas,ONLINE,42,33,32,0.214285714,33,30,0.909090909
1683,0,SEM,CIS,CIS 183,25718,18,HYBRID,Lecture,17:00,20:00,Tu,Wolde,MCIS209,34,30,32,0.117647059,33,21,0.636363636
1684,0,SEM,CIS,CIS 183,25720,15B,ONLINE,Lecture,TBA,0,0,James,ONLINE,45,32,32,0.288888889,37,22,0.594594595
1685,0,SEM,CIS,CIS 185,26365,18,HYBRID,Lecture,17:00,20:00,F,Nguyen,MCIS209,40,26,32,0.35,32,12,0.375
1686,CIS 212/CIS213F,SEM,CIS,CIS 212,28282,15B,ONLINE,Lecture,TBA,0,0,Dellaca,ONLINE,25,20,16,0.2,17,14,0.823529412
1687,CIS 212/CIS213F,SEM,CIS,CIS 213F,28737,15B,ONLINE,Lecture,TBA,0,0,Dellaca,ONLINE,18,10,16,0.444444444,13,8,0.615384615
1688,0,SEM,CIS,CIS 214,20679,18,ONLINE,Lecture,TBA,0,0,Mellas,ONLINE,52,43,32,0.173076923,31,21,0.677419355
1689,0,SEM,CIS,CIS 231,30202,18,HYBRID,Lecture,17:00,20:00,F,Nachawati,MCIS210,35,25,32,0.285714286,31,22,0.709677419
1690,0,SEM,CIS,CIS 280X,29003,18,HYBRID,Lecture,17:00,20:00,Tu,Nguyen,MCIS208,34,22,30,0.352941176,27,21,0.777777778
1691,0,SEM,CIS,CIS 292,27686,18,ONLINE,Lecture,TBA,0,0,Mellas,ONLINE,31,28,30,0.096774194,28,27,0.964285714
1692,0,SEM,CIS,CIS 292,29717,18,ONLINE,Lecture,TBA,0,0,Mellas,ONLINE,30,25,29,0.166666667,27,24,0.888888889
1693,0,SEM,ENGR,ENGR 110,25396,18,IN PERSON,Lecture,13:00,14:50,F,Wong,S 104,36,22,30,0.388888889,27,20,0.740740741
1694,0,SEM,ENGR,ENGR 110,26448,18,IN PERSON,Lecture,19:00,20:50,Th,Wong,S 104,39,28,30,0.282051282,31,25,0.806451613
1695,0,SEM,ENGR,ENGR 110,29703,18,IN PERSON,Lecture,14:00,15:50,M,Afrasiabi,S 104,37,27,30,0.27027027,27,25,0.925925926
1696,0,SEM,ENGR,ENGR 112,28148,18,IN PERSON,Lecture,9:30,10:20,MW,Bakalyar,MCIS213,23,19,30,0.173913043,21,15,0.714285714
1697,0,SEM,ENGR,ENGR 215,33239,15B,ONLINE,Lecture,TBA,0,0,Shihabi,ONLINE,16,14,30,0.125,15,11,0.733333333
1698,0,SEM,ENGR,ENGR 220,32079,15B,ONLINE,Lecture,TBA,0,0,Raman,ONLINE,12,11,30,0.083333333,11,8,0.727272727
1699,0,SEM,ENGR,ENGR 235,27060,18,IN PERSON,Lecture,12:30,13:45,MW,Bakalyar,PST133,13,13,30,0,13,12,0.923076923
1700,0,SEM,ESCI,ESCI 104,21885,18,IN PERSON,Lecture,8:00,9:30,Tu,DeKraker,PST137,29,23,30,0.206896552,26,16,0.615384615
1701,0,SEM,ESCI,ESCI 104,20697,9A,ONLINE,Lecture,TBA,0,0,Iwaz,ONLINE,35,24,30,0.314285714,27,24,0.888888889
1702,0,SEM,ESCI,ESCI 104,32880,9B,ONLINE,Lecture,TBA,0,0,Iwaz,ONLINE,40,32,30,0.2,26,25,0.961538462
1703,0,SEM,ESCI,ESCI 104,31297,9B,ONLINE,Lecture,TBA,0,0,Iwaz,ONLINE,35,23,30,0.342857143,19,15,0.789473684
1704,0,SEM,ESCI,ESCI 104L,21886,18,HYBRID,Sci Lab,9:30,10:50,Tu,DeKraker,PST137,29,23,30,0.206896552,26,16,0.615384615
1705,0,SEM,ESCI,ESCI 104L,31299,9B,ONLINE,Sci Lab,TBA,0,0,DeKraker,ONLINE,32,22,30,0.3125,27,20,0.740740741
1706,0,SEM,ESCI,ESCI 110,20223,18,HYBRID,Lecture,9:30,11:00,M,DeKraker,PST137,40,33,30,0.175,32,26,0.8125
1707,0,SEM,ESCI,ESCI 110,23824,18,IN PERSON,Lecture,16:00,17:30,MW,Okbamichael,PST137,68,54,30,0.205882353,60,46,0.766666667
1708,0,SEM,ESCI,ESCI 110,20224,18,HYBRID,Lecture,9:30,11:00,W,DeKraker,PST137,34,29,30,0.147058824,32,25,0.78125
1709,0,SEM,ESCI,ESCI 110,21267,18,IN PERSON,Lecture,12:30,14:00,MW,Okbamichael,PST137,28,22,30,0.214285714,25,18,0.72
1710,0,SEM,ESCI,ESCI 110,32083,18,IN PERSON,Lecture,19:00,21:50,M,Berekian,PST137,21,16,30,0.238095238,18,13,0.722222222
1711,0,SEM,GEOG,GEOG 101,32260,18,IN PERSON,Lecture,10:30,11:50,MW,Surfas,S 101,40,26,38,0.35,31,21,0.677419355
1712,0,SEM,GEOG,GEOG 101,20239,18,IN PERSON,Lecture,9:00,11:50,F,Hinton,PST237,17,14,30,0.176470588,15,8,0.533333333
1713,0,SEM,GEOG,GEOG 101,31301,18,IN PERSON,Lecture,19:00,21:50,M,Conley,S 101,29,23,38,0.206896552,23,21,0.913043478
1714,0,SEM,GEOG,GEOG 101,32277,15B,ONLINE,Lecture,TBA,0,0,Lo Vetere,ONLINE,45,35,38,0.222222222,40,35,0.875
1715,0,SEM,GEOG,GEOG 101,32278,15B,ONLINE,Lecture,TBA,0,0,Lo Vetere,ONLINE,41,35,38,0.146341463,36,31,0.861111111
1716,0,SEM,GEOG,GEOG 101,32276,15B,HYBRID,Lecture,12:30,14:00,Tu,Lo Vetere,PST137,32,29,30,0.09375,29,26,0.896551724
1717,0,SEM,GEOG,GEOG 101,33243,9B,ONLINE,Lecture,TBA,0,0,Conley,ONLINE,44,30,38,0.318181818,32,26,0.8125
1718,0,SEM,GEOG,GEOG 101,31302,9B,ONLINE,Lecture,TBA,0,0,Hinton,ONLINE,44,30,38,0.318181818,30,19,0.633333333
1719,0,SEM,GEOG,GEOG 101L,21466,15B,ONLINE,Sci Lab,TBA,0,0,Lo Vetere,ONLINE,34,30,30,0.117647059,31,27,0.870967742
1720,0,SEM,GEOG,GEOG 101L,32280,15B,ONLINE,Sci Lab,TBA,0,0,Lo Vetere,ONLINE,33,27,30,0.181818182,29,23,0.793103448
1721,0,SEM,GEOG,GEOG 101L,32281,15B,ONLINE,Sci Lab,TBA,0,0,Lo Vetere,ONLINE,24,18,30,0.25,20,16,0.8
